date,hardware_name,TH/J,max_efficiency,year
2013-09-28 14:29:34,5770,1.9401e-06,0.000909,2013
2013-10-02 01:37:04,5870,1.906e-06,0.000909,2013
2013-10-02 14:48:51,bfl single 'sc',0.00025,0.000909,2013
2013-10-02 23:40:32,asicminer be blade,0.000129,0.000909,2013
2013-10-17 15:30:51,blue fury,0.001,0.000909,2013
2013-10-26 16:37:58,asicminer be blade,0.000129,0.000909,2013
2013-10-28 13:38:10,6450,1.709e-06,0.000909,2013
2013-10-28 13:38:10,6870,1.7264e-06,0.000909,2013
2013-10-28 13:38:10,7750,2.66e-06,0.000909,2013
2013-11-09 17:30:55,5770,1.9401e-06,0.000909,2013
2013-11-13 13:53:52,5830,1.5452e-06,0.000909,2013
2013-11-21 13:14:38,bfl single 'sc',0.00025,0.000909,2013
2013-11-25 20:26:24,5770,1.9401e-06,0.000909,2013
2013-11-27 13:46:23,knc neptune,0.001429,0.001429,2013
2013-11-28 17:21:58,asicminer be blade,0.000129,0.001429,2013
2013-11-29 15:18:54,asicminer be blade,0.000129,0.001429,2013
2013-11-29 17:42:23,6950,1.9399e-06,0.001429,2013
2013-12-02 08:25:22,asicminer be cube,0.00015,0.001429,2013
2013-12-02 19:56:27,knc neptune,0.001429,0.001429,2013
2013-12-02 20:00:12,5830,1.5452e-06,0.001429,2013
2013-12-02 20:00:12,core i7 3930k,6.66e-05,0.001429,2013
2013-12-04 19:23:47,blue fury,0.001,0.001429,2013
2013-12-05 10:10:41,5850,1.8195e-06,0.001429,2013
2013-12-05 20:43:17,knc neptune,0.001429,0.001429,2013
2013-12-05 21:06:23,knc neptune,0.001429,0.001429,2013
2013-12-06 20:34:12,knc jupiter,0.0004,0.001429,2013
2013-12-08 23:48:32,5970,2.0053e-06,0.001429,2013
2013-12-09 21:32:59,bfl single 'sc',0.00025,0.001429,2013
2013-12-09 23:44:43,7850,0.000191,0.001429,2013
2013-12-10 05:31:59,6870,1.7264e-06,0.001429,2013
2013-12-10 05:31:59,5870,1.906e-06,0.001429,2013
2013-12-10 05:38:46,7850,0.000191,0.001429,2013
2013-12-11 13:23:57,5830,1.5452e-06,0.001429,2013
2013-12-11 17:16:56,knc neptune,0.001429,0.001429,2013
2013-12-18 04:41:29,knc jupiter,0.0004,0.001429,2013
2013-12-18 21:53:00,5970,2.0053e-06,0.001429,2013
2013-12-23 03:08:54,knc neptune,0.001429,0.001429,2013
2013-12-27 19:28:54,5850,1.8195e-06,0.001429,2013
2013-12-28 18:01:47,bfl single 'sc',0.00025,0.001429,2013
2013-12-31 18:12:37,aisen a1 pro,0.0104545455,0.001429,2013
2014-01-07 11:54:15,5970,2.0053e-06,0.001429,2014
2014-01-09 15:27:34,avalon batch 2,0.000117,0.001429,2014
2014-01-10 07:34:59,knc neptune,0.001429,0.001429,2014
2014-01-17 01:49:40,bi*fury,0.001176,0.001429,2014
2014-01-17 17:23:00,5870,1.906e-06,0.001429,2014
2014-01-17 17:23:00,5850,1.8195e-06,0.001429,2014
2014-01-21 19:32:20,aisen a1 pro,0.0104545455,0.001429,2014
2014-01-24 19:55:22,knc jupiter,0.0004,0.001429,2014
2014-01-24 22:31:48,antminer s1,0.0005,0.001429,2014
2014-01-25 20:41:20,antminer u1,0.0008,0.001429,2014
2014-01-26 06:01:24,knc jupiter,0.0004,0.001429,2014
2014-01-27 08:09:58,5870,1.906e-06,0.001429,2014
2014-01-29 19:38:27,6870,1.7264e-06,0.001429,2014
2014-02-01 09:43:08,5970,2.0053e-06,0.001429,2014
2014-02-01 15:12:19,6450,1.709e-06,0.001429,2014
2014-02-01 16:01:09,6670,1.69e-06,0.001429,2014
2014-02-03 09:45:03,6450,1.709e-06,0.001429,2014
2014-02-03 11:29:20,avalon batch 1,0.000107,0.001429,2014
2014-02-06 17:11:22,antminer u1,0.0008,0.001429,2014
2014-02-07 15:02:22,bfl single 'sc',0.00025,0.001429,2014
2014-02-14 07:35:46,7850,0.000191,0.001429,2014
2014-02-16 00:13:12,knc neptune,0.001429,0.001429,2014
2014-02-18 10:03:51,7850,0.000191,0.001429,2014
2014-02-18 21:49:52,antminer s1,0.0005,0.001429,2014
2014-02-23 00:25:04,avalon batch 1,0.000107,0.001429,2014
2014-02-23 04:55:52,bi*fury,0.001176,0.001429,2014
2014-02-24 06:11:46,bfl monarch,0.001428,0.001429,2014
2014-02-24 21:29:41,9800gt,2.89e-07,0.001429,2014
2014-02-25 17:12:57,5970,2.0053e-06,0.001429,2014
2014-02-25 17:12:57,5850,1.8195e-06,0.001429,2014
2014-02-26 22:44:03,6950,1.9399e-06,0.001429,2014
2014-02-26 22:44:03,6990,1.9056e-06,0.001429,2014
2014-03-02 17:14:47,6990,1.9056e-06,0.001429,2014
2014-03-03 19:30:43,6950,1.9399e-06,0.002,2014
2014-03-06 10:44:30,5870,1.906e-06,0.002,2014
2014-03-09 20:27:55,bfl monarch,0.001428,0.002,2014
2014-03-18 17:44:32,6870,1.7264e-06,0.002,2014
2014-03-18 17:44:32,5870,1.906e-06,0.002,2014
2014-03-20 12:07:27,6870,1.7264e-06,0.002,2014
2014-03-27 06:59:21,5970,2.0053e-06,0.002,2014
2014-03-29 00:06:11,nanofury nf2,0.00074,0.002,2014
2014-03-30 01:51:31,antminer u1,0.0008,0.002,2014
2014-04-03 17:05:44,antminer s1,0.0005,0.002,2014
2014-04-09 20:08:54,6850,1.3996e-06,0.002,2014
2014-04-16 16:41:05,antminer s1,0.0005,0.002,2014
2014-04-21 11:15:24,aisen a1 pro,0.0104545455,0.002,2014
2014-04-24 22:19:10,nanofury / icefury,0.0008,0.002,2014
2014-04-28 19:27:00,8800gts,1.09e-07,0.002,2014
2014-04-30 17:58:55,asicminer be cube,0.00015,0.002,2014
2014-05-02 08:26:35,antminer s1,0.0005,0.002,2014
2014-05-23 22:25:52,nanofury nf2,0.00074,0.002,2014
2014-05-30 10:10:11,aisen a1 pro,0.0104545455,0.002,2014
2014-06-05 23:37:51,bfl monarch,0.001428,0.002,2014
2014-06-06 20:28:38,asicminer be cube,0.00015,0.002,2014
2014-06-23 04:09:21,antminer s1,0.0005,0.002,2014
2014-06-23 10:39:26,aisen a1 pro,0.0104545455,0.002,2014
2014-06-28 22:03:22,aisen a1 pro,0.0104545455,0.002,2014
2014-06-29 10:35:40,6870,1.7264e-06,0.002,2014
2014-06-29 15:24:30,5870,1.906e-06,0.002,2014
2014-06-29 15:24:30,5970,2.0053e-06,0.002,2014
2014-07-07 20:56:22,antminer s3,0.0013,0.002,2014
2014-07-10 05:40:21,btc garden am-v1,0.000954,0.002,2014
2014-07-18 04:11:01,aisen a1 pro,0.0104545455,0.002,2014
2014-07-18 12:28:46,aisen a1 pro,0.0104545455,0.002,2014
2014-07-22 04:22:43,spondooliestech sp30 yukon,0.0015,0.00316,2014
2014-07-27 03:51:55,aisen a1 pro,0.0104545455,0.00316,2014
2014-08-17 19:16:41,rkminer r-box,0.000711,0.00316,2014
2014-09-02 12:46:29,antminer s2,0.0009,0.00316,2014
2014-09-03 10:29:15,knc neptune,0.001429,0.00316,2014
2014-09-05 03:28:05,aisen a1 pro,0.0104545455,0.00316,2014
2014-09-06 23:22:11,asicminer be cube,0.00015,0.00316,2014
2014-09-28 17:32:37,red/bluefury,0.00104,0.00535,2014
2014-10-05 15:38:47,red/bluefury,0.00104,0.00535,2014
2014-11-06 10:04:59,7850,0.000191,0.00535,2014
2014-11-10 04:12:28,antminer s1,0.0005,0.00535,2014
2014-11-24 21:45:06,asicminer be prisma,0.001333,0.00535,2014
2014-12-28 06:25:15,rkminer r-box,0.000711,0.00535,2014
2015-01-26 23:59:29,5970,2.0053e-06,0.00535,2015
2015-02-05 02:30:49,6970,1.8507e-06,0.00535,2015
2015-02-05 02:30:49,6950,1.9399e-06,0.00535,2015
2015-02-06 04:40:05,antminer s3,0.0013,0.00535,2015
2015-02-11 01:21:59,btc garden am-v1,0.000954,0.00535,2015
2015-02-11 01:21:59,antminer s3,0.0013,0.00535,2015
2015-02-11 14:34:05,5770,1.9401e-06,0.00535,2015
2015-02-13 16:51:30,antminer s5,0.001957,0.00535,2015
2015-02-13 16:51:30,spondooliestech sp20 jackson,0.001545,0.00535,2015
2015-02-13 16:51:30,spondooliestech sp20 jackson,0.001545,0.00535,2015
2015-02-21 14:54:29,aisen a1 pro,0.0104545455,0.00535,2015
2015-03-06 12:56:19,spondooliestech sp20 jackson,0.001545,0.00535,2015
2015-03-06 21:36:47,antminer u3,0.001,0.00535,2015
2015-03-08 02:36:59,spondooliestech sp20 jackson,0.001545,0.00535,2015
2015-03-19 06:39:28,black arrow prospero x-1,0.001,0.00535,2015
2015-04-01 13:03:05,asicminer be prisma,0.001333,0.00535,2015
2015-04-26 00:52:10,rkminer r-box,0.000711,0.00535,2015
2015-06-16 10:47:29,antminer s5,0.001957,0.00535,2015
2015-07-13 22:42:10,antminer u3,0.001,0.00535,2015
2015-09-08 19:48:23,antminer s1,0.0005,0.00535,2015
2015-09-08 19:48:23,antminer s1,0.0005,0.00535,2015
2015-09-14 14:38:46,asicminer be prisma,0.001333,0.00535,2015
2015-09-21 05:11:06,core i3 530,8.31e-06,0.00535,2015
2015-10-20 22:28:44,bfl monarch,0.001428,0.00714,2015
2015-10-30 21:59:20,asicminer be cube,0.00015,0.00714,2015
2015-11-19 00:41:37,asicminer be tube,0.000888,0.00714,2015
2015-11-20 12:22:35,bfl single 'sc',0.00025,0.00714,2015
2015-12-01 19:52:36,antminer s7,0.004,0.00714,2015
2015-12-07 17:33:50,antminer s7,0.004,0.00714,2015
2016-01-18 20:43:31,antminer s3,0.0013,0.00714,2016
2016-01-29 03:35:54,antminer s3+,0.001282,0.00714,2016
2016-01-31 01:48:52,bfl monarch,0.001428,0.00714,2016
2016-04-11 00:21:07,antminer u3,0.001,0.00714,2016
2016-04-11 00:21:07,antminer s3+,0.001282,0.00714,2016
2016-06-22 09:10:34,spondooliestech sp20 jackson,0.001545,0.0102,2016
2016-08-07 14:24:31,5970,2.0053e-06,0.0102,2016
2016-11-20 00:54:47,antminer s7,0.004,0.0102,2016
2016-11-29 14:11:00,asicminer be cube,0.00015,0.0102,2016
2016-12-01 23:35:53,bi*fury,0.001176,0.0102,2016
2017-02-10 19:34:06,aisen a1 pro,0.0104545455,0.0102,2017
2017-04-28 15:20:08,avalon721,0.006,0.0102,2017
2017-04-28 15:20:08,avalon741,0.00635,0.0102,2017
2017-05-09 01:33:58,avalon741,0.00635,0.0102,2017
2017-06-25 01:13:56,bfl single 'sc',0.00025,0.0102,2017
2017-07-01 22:51:45,6990,1.9056e-06,0.0102,2017
2017-08-18 17:00:39,avalon741,0.00635,0.0102,2017
2017-08-18 17:00:39,avalon741,0.00635,0.0102,2017
2017-08-18 17:00:39,avalon721,0.006,0.0102,2017
2017-08-24 02:58:05,avalon741,0.00635,0.0102,2017
2017-08-24 02:58:05,avalon721,0.006,0.0102,2017
2017-08-29 19:52:22,avalon741,0.00635,0.0102,2017
2017-09-21 17:33:07,avalon721,0.006,0.0102,2017
2017-09-27 22:50:16,bfl single 'sc',0.00025,0.0102,2017
2017-10-02 19:27:16,antminer s9,0.010182,0.0102,2017
2017-10-09 15:28:09,antminer s9,0.010182,0.0102,2017
2017-10-12 00:49:14,antminer s9,0.010182,0.0102,2017
2017-10-14 05:30:40,antminer s7,0.004,0.0102,2017
2017-10-18 10:03:11,avalon741,0.00635,0.0102,2017
2017-10-27 01:10:27,avalon741,0.00635,0.0102,2017
2017-11-07 02:16:48,avalon741,0.00635,0.01021,2017
2017-11-16 21:05:27,antminer s9,0.010182,0.01021,2017
2017-11-30 19:06:19,avalon741,0.00635,0.01021,2017
2017-12-02 16:13:38,antminer s3+,0.001282,0.01021,2017
2017-12-08 12:40:18,avalon741,0.00635,0.01021,2017
2017-12-15 03:31:16,avalon721,0.006,0.01021,2017
2017-12-20 23:50:29,avalon821,0.00917,0.01021,2017
2017-12-22 20:30:47,avalon741,0.00635,0.01021,2017
2017-12-29 17:40:43,avalon741,0.00635,0.01021,2017
2018-01-14 16:57:06,ebang ebit e9,0.0058495822,0.01021,2018
2018-01-22 08:37:37,5770,1.9401e-06,0.01021,2018
2018-01-23 21:01:52,avalon741,0.00635,0.01021,2018
2018-01-28 14:09:53,avalon741,0.00635,0.01021,2018
2018-02-06 04:10:11,antminer s9,0.010182,0.01021,2018
2018-02-20 04:55:23,antminer s9,0.010182,0.01021,2018
2018-02-21 10:00:50,avalon741,0.00635,0.01021,2018
2018-02-28 19:35:47,avalon741,0.00635,0.01021,2018
2018-03-17 01:06:38,avalon821,0.00917,0.01021,2018
2018-03-17 01:06:38,canaan avalonminer 841,0.0105426357,0.01021,2018
2018-03-17 01:06:38,avalon721,0.006,0.01021,2018
2018-03-17 01:06:38,avalon741,0.00635,0.01021,2018
2018-04-03 17:15:40,canaan avalonminer 841,0.0105426357,0.01021,2018
2018-04-03 17:15:40,avalon821,0.00917,0.01021,2018
2018-04-06 01:51:56,avalon821,0.00917,0.01021,2018
2018-04-07 04:13:26,antminer s9,0.010182,0.01021,2018
2018-04-07 04:13:26,antminer s9,0.010182,0.01021,2018
2018-05-10 19:53:22,antminer s9,0.010182,0.01021,2018
2018-06-10 08:29:16,antminer s9,0.010182,0.01021,2018
2018-06-26 00:42:34,antminer s9,0.010182,0.01021,2018
2018-06-26 00:42:34,antminer s9,0.010182,0.01021,2018
2018-07-17 00:48:19,avalon741,0.00635,0.01021,2018
2018-07-19 00:13:39,avalon741,0.00635,0.01021,2018
2018-07-19 20:52:12,canaan avalonminer 841,0.0105426357,0.01021,2018
2018-08-16 02:12:59,canaan avalonminer 841,0.0105426357,0.01021,2018
2018-09-11 00:26:10,avalon821,0.00917,0.01021,2018
2018-09-11 00:26:10,canaan avalonminer 841,0.0105426357,0.01021,2018
2018-09-11 00:26:10,avalon741,0.00635,0.01021,2018
2018-09-15 13:58:19,avalon741,0.00635,0.01021,2018
2018-09-27 20:34:54,antminer s9,0.010182,0.01021,2018
2018-11-16 20:46:39,avalon741,0.00635,0.01021,2018
2019-01-01 06:41:37,canaan avalonminer 841,0.0105426357,0.02,2019
2019-01-01 06:41:37,avalon741,0.00635,0.02,2019
2019-01-03 00:45:37,avalon741,0.00635,0.02,2019
2019-02-03 17:42:31,avalon741,0.00635,0.02,2019
2019-02-06 03:43:54,antminer s9,0.010182,0.02,2019
2019-04-15 23:11:41,canaan avalonminer 841,0.0105426357,0.0253,2019
2019-05-03 00:48:00,avalon741,0.00635,0.0253,2019
2019-05-22 05:23:24,halong mining dragonmint t1,0.0108108108,0.0253,2019
2019-06-26 03:41:45,canaan avalonminer 921,0.0117647059,0.0253,2019
2019-06-26 03:41:45,antminer s9,0.010182,0.0253,2019
2019-06-26 03:41:45,canaan avalonminer 841,0.0105426357,0.0253,2019
2019-08-11 23:15:44,antminer s9,0.010182,0.0253,2019
2019-08-16 23:15:45,antminer s9,0.010182,0.0253,2019
2019-10-05 03:04:45,canaan avalonminer 1047,0.0155462185,0.0253,2019
2019-10-16 21:31:06,antminer s9,0.010182,0.0253,2019
2019-10-24 01:59:02,canaan avalonminer 1066,0.0153846154,0.0253,2019
2019-10-26 03:25:58,avalon821,0.00917,0.0253,2019
2019-10-30 15:38:08,avalon741,0.00635,0.0253,2019
2019-11-28 11:03:02,canaan avalonminer 1047,0.0155462185,0.0253,2019
2019-11-28 11:03:02,canaan avalonminer 841,0.0105426357,0.0253,2019
2019-12-24 01:22:03,innosilicon t2 turbo,0.0121212121,0.0253,2019
2019-12-24 14:52:29,allwinner a10,5.68e-07,0.0253,2019
2019-12-28 21:17:28,antminer s9,0.010182,0.0253,2019
2020-03-01 23:44:43,canaan avalonminer 841,0.0105426357,0.0253,2020
2020-03-05 00:11:35,canaan avalonminer 841,0.0105426357,0.0253,2020
2020-03-05 00:11:35,avalon821,0.00917,0.0253,2020
2020-03-26 20:47:35,canaan avalonminer 1066,0.0153846154,0.0339,2020
2020-03-31 06:15:06,avalon batch 1,0.000107,0.0339,2020
2020-04-03 18:29:06,avalon741,0.00635,0.0339,2020
2020-09-23 21:22:47,bitmain antminer t17+,0.02,0.0339,2020
2020-10-09 08:24:27,bfl single 'sc',0.00025,0.0339,2020
2021-01-20 22:50:39,canaan avalonminer 841,0.0105426357,0.0339,2021
2021-04-06 18:00:34,canaan avalonminer 921,0.0117647059,0.0339,2021
2021-04-18 21:38:12,aisen a1 pro,0.0104545455,0.0339,2021
2021-05-04 09:02:20,aisen a1 pro,0.0104545455,0.0339,2021
2021-05-08 21:26:16,allwinner a10,5.68e-07,0.0339,2021
2021-05-08 21:26:16,avalon721,0.006,0.0339,2021
2021-05-08 21:26:16,canaan avalonminer 841,0.0105426357,0.0339,2021
2021-06-04 01:58:50,avalon741,0.00635,0.0339,2021
2021-06-29 20:19:15,canaan avalonminer 1047,0.0155462185,0.0339,2021
2021-06-29 20:19:15,canaan avalonminer 841,0.0105426357,0.0339,2021
2021-06-29 20:19:15,canaan avalonminer 841,0.0105426357,0.0339,2021
2021-07-13 13:53:02,avalon741,0.00635,0.0339,2021
2021-08-09 00:36:31,bitmain antminer s17 pro,0.0253164557,0.0339,2021
2021-08-09 00:36:31,bitmain antminer s19 pro,0.0338461538,0.0339,2021
2021-08-30 17:32:59,avalon821,0.00917,0.0339,2021
2021-09-07 07:59:29,allwinner a10,5.68e-07,0.0339,2021
2021-09-29 21:28:46,aisen a1 pro,0.0104545455,0.0339,2021
2021-10-05 20:48:24,allwinner a10,5.68e-07,0.0339,2021
2021-10-05 20:48:24,canaan avalonminer 1246,0.0263157895,0.0339,2021
2021-10-07 15:14:26,aisen a1 pro,0.0104545455,0.0339,2021
2021-10-08 12:37:33,aisen a1 pro,0.0104545455,0.0339,2021
2021-10-18 23:03:26,bitmain antminer s17+,0.025,0.0339,2021
2021-10-18 23:03:26,bitmain antminer s17+,0.025,0.0339,2021
2021-11-05 10:30:23,canaan avalonminer 1066,0.0153846154,0.0339,2021
2022-02-08 16:55:48,knc neptune,0.001429,0.0339,2022
2022-03-09 01:32:56,canaan avalonminer 1246,0.0263157895,0.0339,2022
2022-03-14 12:43:30,canaan avalonminer 1166 pro,0.0238235294,0.0339,2022
2022-03-26 16:39:12,canaan avalonminer 1166 pro,0.0238235294,0.0339,2022
2022-04-28 13:34:27,aisen a1 pro,0.0104545455,0.0339,2022
2022-05-12 07:55:27,aisen a1 pro,0.0104545455,0.0339,2022
2022-05-23 18:56:33,avalon741,0.00635,0.0339,2022
2022-06-06 18:48:16,6990,1.9056e-06,0.0339,2022
2022-06-13 23:04:21,avalon721,0.006,0.0339,2022
2022-08-03 05:49:40,canaan avalonminer 921,0.0117647059,0.0465,2022
2022-08-03 05:49:40,canaan avalonminer 841,0.0105426357,0.0465,2022
2022-08-03 05:49:40,canaan avalonminer 1047,0.0155462185,0.0465,2022
2022-08-03 05:49:40,canaan avalonminer 1066,0.0153846154,0.0465,2022
2022-08-03 05:49:40,canaan avalonminer 841,0.0105426357,0.0465,2022
2022-08-03 05:49:40,canaan avalonminer 1066,0.0153846154,0.0465,2022
2022-08-03 05:49:40,avalon721,0.006,0.0465,2022
2022-08-03 05:49:40,avalon741,0.00635,0.0465,2022
2022-08-03 05:49:40,canaan avalonminer 921,0.0117647059,0.0465,2022
2022-08-03 05:49:40,avalon821,0.00917,0.0465,2022
2022-08-06 07:50:44,canaan avalonminer 1246,0.0263157895,0.0465,2022
2022-08-06 07:50:44,canaan avalonminer 1166 pro,0.0238235294,0.0465,2022
2022-08-06 07:50:44,canaan avalonminer 1066,0.0153846154,0.0465,2022
2022-08-13 07:52:43,allwinner a10,5.68e-07,0.0465,2022
2022-08-16 22:59:42,avalon821,0.00917,0.0465,2022
2022-09-04 09:20:46,canaan avalonminer 1166 pro,0.0238235294,0.0465,2022
2022-10-11 12:52:14,canaan avalonminer 1246,0.0263157895,0.0465,2022
2022-11-17 02:09:57,canaan avalonminer 1126 pro,0.0198830409,0.0465,2022
2022-11-21 18:03:15,aisen a1 pro,0.0104545455,0.0465,2022
2022-12-16 12:00:21,canaan avalonminer 1166 pro,0.0238235294,0.0465,2022
2022-12-16 12:00:21,avalon741,0.00635,0.0465,2022
2022-12-16 12:00:21,avalon721,0.006,0.0465,2022
2023-01-06 19:11:31,canaan avalonminer 1246,0.0263157895,0.0465,2023
2023-01-06 19:11:31,canaan avalonminer 1166 pro,0.0238235294,0.0465,2023
2023-01-30 23:51:50,canaan avalonminer 1166 pro,0.0238235294,-1.0,2023
2023-03-12 03:11:25,canaan avalonminer 1166 pro,0.0238235294,-1.0,2023
2023-03-16 06:11:20,antminer s9,0.010182,-1.0,2023
2023-04-10 09:33:49,avalon741,0.00635,-1.0,2023
2023-04-30 13:21:49,aisen a1 pro,0.0104545455,-1.0,2023
2023-05-23 11:02:41,avalon721,0.006,-1.0,2023
2023-05-23 11:02:41,avalon741,0.00635,-1.0,2023
2023-05-23 11:02:41,allwinner a10,5.68e-07,-1.0,2023
2023-09-21 00:29:48,bitmain antminer s19,0.0292307692,-1.0,2023
